
-,-,-
-20.00,244.00,922.00
-20.00,244.00,920.00
-21.00,245.00,918.00
-21.00,246.00,918.00
-22.00,243.00,919.00
-19.00,242.00,920.00
-20.00,245.00,923.00
-23.00,244.00,919.00
-21.00,245.00,920.00
-21.00,244.00,921.00
-20.00,245.00,920.00
-19.00,245.00,918.00
-20.00,244.00,921.00
-20.00,245.00,921.00
-20.00,243.00,917.00
-21.00,244.00,919.00
-21.00,244.00,919.00
-20.00,244.00,919.00
-21.00,244.00,919.00
-20.00,245.00,921.00
-21.00,245.00,919.00
-22.00,245.00,920.00
-21.00,243.00,918.00
-21.00,243.00,919.00
-21.00,244.00,921.00
-21.00,245.00,919.00
-21.00,245.00,920.00
-22.00,245.00,918.00
-23.00,245.00,919.00
-22.00,245.00,918.00
-21.00,244.00,920.00
-20.00,244.00,920.00
-22.00,244.00,920.00
-22.00,245.00,920.00
-23.00,245.00,918.00
-22.00,245.00,919.00
-22.00,244.00,919.00
-22.00,244.00,919.00
-22.00,243.00,920.00
-21.00,243.00,919.00
-20.00,245.00,919.00
-22.00,244.00,919.00
-22.00,243.00,919.00
-22.00,243.00,919.00
-21.00,243.00,919.00
-22.00,244.00,919.00
-19.00,243.00,922.00
-21.00,245.00,920.00
-24.00,243.00,919.00
-23.00,243.00,918.00
-21.00,242.00,919.00
-20.00,245.00,919.00
-23.00,244.00,918.00
-20.00,243.00,922.00
-20.00,244.00,922.00
-22.00,245.00,915.00
-22.00,243.00,913.00
-20.00,243.00,920.00
-16.00,243.00,923.00
-21.00,245.00,920.00
-23.00,244.00,918.00
-21.00,243.00,916.00
-20.00,243.00,919.00
-20.00,245.00,922.00
-21.00,245.00,918.00
-18.00,242.00,918.00
-20.00,244.00,921.00
-21.00,245.00,917.00
-23.00,244.00,917.00
-22.00,243.00,921.00
-20.00,243.00,919.00
-20.00,245.00,919.00
-21.00,244.00,922.00
-20.00,244.00,919.00
-21.00,244.00,918.00
-22.00,244.00,919.00
-22.00,244.00,921.00
-20.00,243.00,919.00
-19.00,243.00,921.00
-22.00,246.00,921.00
-24.00,245.00,919.00
-19.00,240.00,918.00
-22.00,243.00,906.00
-21.00,246.00,918.00
-19.00,246.00,934.00
-21.00,239.00,913.00
-19.00,242.00,920.00
-23.00,244.00,919.00
-26.00,245.00,917.00
-21.00,245.00,918.00
-21.00,242.00,919.00
-24.00,244.00,915.00
-20.00,243.00,920.00
-20.00,244.00,925.00
-22.00,242.00,917.00
-23.00,243.00,918.00
-22.00,243.00,918.00
-20.00,242.00,919.00
-21.00,244.00,920.00
-21.00,245.00,919.00
-21.00,243.00,921.00
-21.00,244.00,917.00
-21.00,244.00,918.00
-21.00,244.00,920.00
-20.00,244.00,920.00
-22.00,243.00,919.00
-23.00,244.00,913.00
-23.00,243.00,916.00
-20.00,244.00,925.00
-21.00,241.00,916.00
-21.00,243.00,919.00
-20.00,245.00,920.00
-21.00,242.00,917.00
-22.00,244.00,918.00
-20.00,243.00,918.00
-20.00,243.00,920.00
-19.00,244.00,920.00
-20.00,245.00,921.00
-21.00,243.00,920.00
-20.00,242.00,919.00
-21.00,243.00,919.00
-21.00,243.00,917.00
-21.00,243.00,919.00
-21.00,243.00,920.00
-20.00,244.00,920.00
-21.00,245.00,918.00
-21.00,243.00,919.00
-20.00,243.00,919.00
-20.00,243.00,921.00
-21.00,244.00,921.00
-20.00,244.00,920.00
-20.00,244.00,918.00
-22.00,244.00,918.00
-21.00,245.00,918.00
-21.00,243.00,920.00
