Script started on Mon Sep 16 10:44:18 2019
[?1034hbash-3.2$ screen ${DEVICENAME} 115200
[?1049h[!p[?3;4l[4l>[4l[?1h=[0m(B[1;24r[H[2J[H[2J









 -,-,-
4.00,421.00,849.00
3.00,421.00,847.00
3.00,422.00,848.00
1.00,423.00,848.00
3.00,422.00,848.00
5.00,422.00,848.00
6.00,420.00,849.00
6.00,419.00,850.00
3.00,421.00,849.00
3.00,422.00,850.00
5.00,422.00,846.00
5.00,421.00,848.00
6.00,422.00,848.00
5.00,420.00,851.00
3.00,421.00,849.00
4.00,422.00,848.00
3.00,422.00,848.00
5.00,420.00,848.00
5.00,421.00,849.00
5.00,420.00,849.00
4.00,422.00,849.00
2.00,420.00,848.00
5.00,421.00,849.00
4.00,421.00,849.00
4.00,421.00,848.00
4.00,421.00,848.00
6.00,419.00,848.00
3.00,422.00,847.00
3.00,423.00,848.00
1.00,423.00,847.00
3.00,421.00,848.00
5.00,420.00,847.00
5.00,420.00,852.00
5.00,420.00,850.00
5.00,420.00,846.00
5.00,421.00,847.00
0.00,424.00,848.00
2.00,422.00,849.00
5.00,419.00,846.00
5.00,419.00,848.00
5.00,420.00,849.00
4.00,421.00,848.00
3.00,421.00,850.00
3.00,420.00,848.00
4.00,421.00,848.00
5.00,422.00,850.00
3.00,422.00,849.00
5.00,421.00,848.00
5.00,420.00,849.00
5.00,422.00,849.00
3.00,421.00,850.00
3.00,422.00,849.00
4.00,421.00,848.00
4.00,421.00,848.00
3.00,421.00,849.00
5.00,422.00,848.00
4.00,421.00,848.00
5.00,420.00,848.00
4.00,421.00,850.00
3.00,421.00,849.00
3.00,422.00,850.00
4.00,421.00,847.00
5.00,420.00,849.00
3.00,420.00,848.00
4.00,420.00,850.00
3.00,421.00,848.00
5.00,422.00,849.00
6.00,421.00,846.00
5.00,422.00,849.00
3.00,421.00,849.00
4.00,421.00,849.00
2.00,421.00,849.00
4.00,421.00,849.00
4.00,420.00,849.00
3.00,420.00,849.00
4.00,420.00,850.00
4.00,421.00,850.00
4.00,421.00,848.00
3.00,421.00,851.00
3.00,420.00,849.00
4.00,421.00,847.00
4.00,421.00,850.00
4.00,421.00,850.00
4.00,420.00,848.00
5.00,419.00,849.00
4.00,421.00,850.00
3.00,422.00,849.00
3.00,421.00,846.00
4.00,420.00,848.00
4.00,419.00,848.00
3.00,421.00,850.00
3.00,421.00,848.00
4.00,421.00,848.00
5.00,421.00,847.00
5.00,420.00,849.00
4.00,421.00,850.00
1.00,421.00,850.00
4.00,420.00,848.00
6.00,421.00,847.00
5.00,421.00,848.00
2.00,421.00,851.00
2.00,419.00,848.00
2.00,422.00,848.00
5.00,421.00,849.00
5.00,422.00,849.00
2.00,420.00,848.00
2.00,420.00,849.00
3.00,422.00,849.00
6.00,420.00,849.00
6.00,419.00,848.00
1.00,422.00,849.00
4.00,420.00,849.00
5.00,420.00,849.00
6.00,420.00,849.00
2.00,421.00,849.00
3.00,421.00,849.00
6.00,421.00,848.00
5.00,422.00,850.00
0.00,422.00,847.00
4.00,419.00,849.00
7.00,419.00,851.00
1.00,422.00,852.00
5.00,421.00,847.00
4.00,420.00,846.00
2.00,422.00,848.00
3.00,422.00,851.00
3.00,419.00,850.00
4.00,419.00,848.00
3.00,422.00,849.00
4.00,421.00,848.00
6.00,420.00,850.00
4.00,420.00,850.00
8.00,418.00,851.00
13.00,411.00,844.00
6.00,416.00,847.00
7.00,419.00,859.00
0.00,425.00,853.00
0.00,423.00,849.00
4.00,421.00,851.00
2.00,424.00,850.00
3.00,423.00,848.00
11.00,415.00,850.00
6.00,419.00,849.00
0.00,423.00,849.00
3.00,423.00,849.00
5.00,421.00,850.00
3.00,421.00,847.00
1.00,423.00,848.00
3.00,422.00,845.00
11.00,416.00,848.00
5.00,421.00,849.00
3.00,421.00,850.00
5.00,420.00,846.00
5.00,421.00,852.00
1.00,423.00,848.00
0.00,423.00,847.00
5.00,419.00,847.00
2.00,421.00,849.00
7.00,417.00,849.00
4.00,421.00,850.00
3.00,422.00,851.00
2.00,420.00,850.00
1.00,422.00,849.00
2.00,422.00,848.00
3.00,421.00,848.00
8.00,419.00,849.00
4.00,420.00,851.00
4.00,420.00,849.00
5.00,419.00,847.00
3.00,422.00,849.00
2.00,423.00,848.00
1.00,422.00,847.00
5.00,420.00,848.00
5.00,421.00,848.00
3.00,420.00,851.00
4.00,420.00,849.00
5.00,419.00,849.00
4.00,420.00,849.00
1.00,423.00,847.00
2.00,422.00,848.00
4.00,421.00,847.00
4.00,420.00,850.00
4.00,420.00,849.00
5.00,418.00,848.00
5.00,418.00,849.00
3.00,422.00,850.00
3.00,422.00,848.00
4.00,422.00,847.00
3.00,422.00,849.00
3.00,421.00,847.00
4.00,420.00,849.00
6.00,420.00,850.00
4.00,421.00,850.00
4.00,422.00,848.00
2.00,421.00,848.00
3.00,422.00,849.00
2.00,421.00,849.00
4.00,420.00,849.00
4.00,420.00,851.00
5.00,422.00,852.00
5.00,420.00,848.00
4.00,420.00,850.00
1.00,422.00,850.00
2.00,422.00,849.00
4.00,421.00,848.00
3.00,420.00,848.00
4.00,420.00,849.00
6.00,419.00,848.00
5.00,418.00,848.00
3.00,421.00,850.00
3.00,422.00,850.00
4.00,421.00,847.00
2.00,421.00,849.00
4.00,421.00,848.00
4.00,420.00,849.00
3.00,420.00,848.00
4.00,420.00,849.00
3.00,422.00,851.00
3.00,422.00,848.00
3.00,421.00,846.00
3.00,422.00,849.00
3.00,421.00,849.00
5.00,419.00,849.00
4.00,420.00,850.00
3.00,421.00,848.00
4.00,420.00,849.00
3.00,421.00,849.00
2.00,422.00,849.00
2.00,421.00,848.00
5.00,421.00,848.00
5.00,420.00,849.00
4.00,421.00,849.00
4.00,420.00,849.00
4.00,420.00,849.00
3.00,420.00,849.00
2.00,421.00,848.00
3.00,422.00,849.00
3.00,420.00,849.00
4.00,420.00,849.00
4.00,420.00,849.00
5.00,420.00,848.00
3.00,421.00,850.00
3.00,421.00,849.00
