Script started on Mon Jul 29 11:54:36 2019
[?1034hbash-3.2$ exitscreen ${DEVICENAME} 115200
[?1049h[!p[?3;4l[4l>[4l[?1h=[0m(B[1;24r[H[2J[H[2J

















-,-,-
-630.00,763.00,-385.00
-702.00,755.00,-415.00
-744.00,664.00,-620.00
-894.00,698.00,-676.00
-933.00,771.00,-702.00
-856.00,1013.00,-723.00
-783.00,1098.00,-728.00
-660.00,1125.00,-738.00
-615.00,1127.00,-749.00
-598.00,1145.00,-779.00
-593.00,1125.00,-779.00
-602.00,1095.00,-703.00
-605.00,1044.00,-615.00
-625.00,1007.00,-591.00
-618.00,887.00,-521.00
-589.00,833.00,-437.00
-551.00,751.00,-308.00
-535.00,711.00,-279.00
-502.00,640.00,-256.00
-488.00,610.00,-263.00
-439.00,535.00,-287.00
-404.00,491.00,-299.00
-340.00,442.00,-272.00
-270.00,407.00,-171.00
-225.00,370.00,-157.00
-122.00,290.00,-189.00
-86.00,282.00,-167.00
-65.00,287.00,-124.00
-45.00,283.00,-124.00
-75.00,302.00,-141.00
-96.00,322.00,-155.00
-189.00,360.00,-247.00
-238.00,410.00,-311.00
-313.00,576.00,-432.00
-504.00,787.00,-699.00
-647.00,935.00,-845.00
-822.00,1185.00,-1082.00
-859.00,1241.00,-1071.00
-864.00,1192.00,-821.00
-786.00,1051.00,-641.00
-760.00,632.00,-770.00
-773.00,499.00,-989.00
-747.00,521.00,-1182.00
-748.00,826.00,-1092.00
-817.00,932.00,-1090.00
-818.00,1125.00,-1075.00
-788.00,1172.00,-1081.00
-857.00,1127.00,-1130.00
-946.00,1023.00,-1145.00
-972.00,898.00,-972.00
-928.00,817.00,-831.00
-702.00,580.00,-692.00
-475.00,431.00,-516.00
-360.00,401.00,-405.00
-116.00,402.00,-222.00
-53.00,396.00,-183.00
28.00,418.00,-106.00
8.00,437.00,-19.00
21.00,333.00,157.00
31.00,-22.00,245.00
2.00,-159.00,306.00
-47.00,-341.00,302.00
-67.00,-418.00,215.00
-301.00,-576.00,-120.00
-504.00,-564.00,-313.00
-947.00,-167.00,-705.00
-1130.00,274.00,-963.00
-1493.00,1574.00,-761.00
-1608.00,2231.00,-148.00
-1244.00,1907.00,-341.00
-243.00,910.00,-799.00
-40.00,820.00,-827.00
-279.00,1131.00,-437.00
-291.00,1255.00,-252.00
-438.00,1171.00,-742.00
-561.00,1084.00,-931.00
-783.00,1167.00,-851.00
-903.00,1218.00,-824.00
-924.00,1215.00,-796.00
-898.00,1186.00,-739.00
-854.00,1089.00,-752.00
-770.00,1171.00,-667.00
-696.00,1188.00,-632.00
-681.00,1100.00,-518.00
-646.00,1004.00,-459.00
-612.00,814.00,-378.00
-560.00,739.00,-364.00
-503.00,555.00,-327.00
-415.00,512.00,-312.00
-292.00,424.00,-271.00
-116.00,290.00,-265.00
-53.00,208.00,-237.00
77.00,78.00,-185.00
112.00,65.00,-137.00
159.00,98.00,-108.00
160.00,154.00,-115.00
108.00,300.00,-155.00
44.00,361.00,-173.00
-41.00,392.00,-185.00
-55.00,377.00,-165.00
-70.00,359.00,-133.00
-127.00,343.00,-286.00
-231.00,376.00,-453.00
-618.00,658.00,-924.00
-838.00,969.00,-1079.00
-1163.00,1562.00,-982.00
-1206.00,1749.00,-755.00
-1017.00,1494.00,-612.00
-1007.00,1107.00,-789.00
-923.00,1050.00,-955.00
-840.00,1069.00,-1203.00
-845.00,1162.00,-1174.00
-792.00,1176.00,-1047.00
-815.00,1085.00,-1000.00
-587.00,928.00,-971.00
-502.00,907.00,-907.00
-488.00,960.00,-715.00
-500.00,967.00,-632.00
-564.00,888.00,-466.00
-617.00,679.00,-408.00
-591.00,577.00,-395.00
-504.00,405.00,-391.00
-447.00,378.00,-354.00
-406.00,372.00,-263.00
-389.00,358.00,-215.00
-379.00,305.00,-120.00
-356.00,250.00,-76.00
-220.00,47.00,-87.00
-177.00,-62.00,-157.00
-116.00,-210.00,-164.00
-38.00,-237.00,-200.00
-18.00,-263.00,-249.00
-182.00,-164.00,-264.00
-280.00,-175.00,-320.00
-524.00,25.00,-136.00
-725.00,481.00,98.00
-1105.00,1456.00,102.00
-1445.00,1883.00,-498.00
-1503.00,1764.00,-1021.00
-965.00,969.00,-935.00
-535.00,610.00,-396.00
-357.00,903.00,-140.00
-324.00,1055.00,-546.00
-489.00,1285.00,-930.00
-640.00,1421.00,-899.00
-835.00,1488.00,-758.00
-860.00,1400.00,-771.00
-863.00,1160.00,-794.00
-866.00,1009.00,-731.00
-815.00,972.00,-684.00
-697.00,996.00,-640.00
-628.00,1015.00,-615.00
-535.00,977.00,-519.00
-472.00,939.00,-489.00
-434.00,730.00,-364.00
-339.00,662.00,-336.00
-254.00,567.00,-340.00
-223.00,429.00,-307.00
-146.00,423.00,-313.00
-84.00,358.00,-312.00
-15.00,313.00,-328.00
-16.00,298.00,-266.00
-44.00,306.00,-220.00
-88.00,304.00,-197.00
-100.00,311.00,-187.00
-91.00,330.00,-214.00
-134.00,421.00,-230.00
-218.00,496.00,-245.00
-382.00,631.00,-442.00
-440.00,681.00,-558.00
-501.00,657.00,-618.00
-569.00,631.00,-574.00
-770.00,675.00,-638.00
-842.00,766.00,-758.00
-898.00,841.00,-872.00
-942.00,769.00,-981.00
-841.00,768.00,-1022.00
-626.00,913.00,-956.00
-584.00,972.00,-970.00
-592.00,1086.00,-1037.00
-642.00,1080.00,-1071.00
-744.00,1034.00,-1065.00
-784.00,1016.00,-1007.00
-857.00,931.00,-952.00
-872.00,805.00,-868.00
-875.00,768.00,-780.00
-856.00,666.00,-611.00
-863.00,588.00,-523.00
-728.00,440.00,-456.00
-631.00,360.00,-450.00
-389.00,280.00,-345.00
-302.00,273.00,-295.00
-127.00,301.00,-157.00
-111.00,298.00,-114.00
-96.00,271.00,-116.00
-134.00,102.00,-140.00
-159.00,9.00,-130.00
-213.00,-146.00,-132.00
-245.00,-198.00,-122.00
-314.00,-269.00,-211.00
-369.00,-244.00,-265.00
-594.00,-28.00,-347.00
-748.00,147.00,-428.00
-1005.00,919.00,-606.00
-1122.00,2000.00,-298.00
-1166.00,1975.00,-321.00
-674.00,1499.00,-534.00
-409.00,1279.00,-609.00
-183.00,1091.00,-794.00
-223.00,1135.00,-757.00
-175.00,1132.00,-298.00
-200.00,1011.00,-214.00
-505.00,935.00,-345.00
-726.00,942.00,-466.00
-1101.00,1072.00,-718.00
-1162.00,1214.00,-623.00
-1087.00,1153.00,-645.00
-871.00,877.00,-762.00
-777.00,859.00,-694.00
-668.00,958.00,-479.00
-655.00,978.00,-427.00
-624.00,889.00,-413.00
-595.00,827.00,-402.00
-538.00,720.00,-362.00
-523.00,645.00,-338.00
-482.00,588.00,-319.00
-384.00,518.00,-267.00
-353.00,453.00,-257.00
-259.00,399.00,-203.00
-243.00,401.00,-171.00
-185.00,406.00,-123.00
-166.00,396.00,-122.00
-173.00,400.00,-171.00
-171.00,401.00,-205.00
-134.00,413.00,-224.00
-116.00,428.00,-195.00
-113.00,438.00,-187.00
-136.00,408.00,-284.00
-157.00,398.00,-377.00
-274.00,391.00,-693.00
-356.00,464.00,-864.00
-593.00,838.00,-947.00
-721.00,1029.00,-938.00
-821.00,1148.00,-988.00
-803.00,1133.00,-978.00
-779.00,1094.00,-707.00
-774.00,730.00,-871.00
-793.00,570.00,-1043.00
-862.00,579.00,-1218.00
-808.00,728.00,-1188.00
-695.00,929.00,-1157.00
-659.00,928.00,-1159.00
-619.00,938.00,-1008.00
-612.00,948.00,-876.00
-697.00,829.00,-712.00
-730.00,656.00,-671.00
-809.00,620.00,-600.00
-716.00,546.00,-531.00
-641.00,508.00,-502.00
-500.00,468.00,-437.00
-453.00,471.00,-387.00
-381.00,471.00,-322.00
-333.00,437.00,-331.00
-312.00,344.00,-361.00
-294.00,325.00,-331.00
-273.00,285.00,-221.00
-254.00,167.00,-172.00
-281.00,88.00,-144.00
-321.00,10.00,-82.00
-327.00,23.00,-51.00
-400.00,130.00,-47.00
-458.00,222.00,-82.00
-558.00,465.00,-182.00
-592.00,582.00,-270.00
-719.00,857.00,-476.00
-784.00,1017.00,-470.00
-840.00,1223.00,-455.00
-841.00,1231.00,-435.00
-867.00,1139.00,-441.00
-731.00,943.00,-470.00
-671.00,858.00,-512.00
-482.00,764.00,-552.00
-434.00,807.00,-444.00
-414.00,839.00,-303.00
-519.00,901.00,-345.00
-727.00,966.00,-674.00
-808.00,967.00,-588.00
-804.00,972.00,-484.00
-829.00,997.00,-688.00
-779.00,1002.00,-757.00
-672.00,1084.00,-584.00
-633.00,1086.00,-550.00
-550.00,973.00,-537.00
-536.00,906.00,-524.00
-483.00,823.00,-436.00
-477.00,795.00,-401.00
-496.00,739.00,-397.00
-487.00,722.00,-366.00
-487.00,702.00,-363.00
-465.00,602.00,-332.00
-426.00,562.00,-320.00
-342.00,478.00,-334.00
